"","r","med1"
"1",0,0.556831398439064
"2",0.3125,0.561945139068196
"3",0.625,0.567131998422982
"4",0.9375,0.572367940412638
"5",1.25,0.577705972552727
"6",1.5625,0.583105174640796
"7",1.875,0.588632633307553
"8",2.1875,0.594229499795271
"9",2.5,0.599976704457883
"10",2.8125,0.605796644991055
"11",3.125,0.611783547659288
"12",3.4375,0.617840695617636
"13",3.75,0.624074594476169
"14",4.0625,0.630369749303439
"15",4.375,0.636843333076263
"16",4.6875,0.643362308593551
"17",5,0.650052225094983
"18",5.3125,0.656764818899738
"19",5.625,0.663630920460452
"20",5.9375,0.670497337842266
"21",6.25,0.677476089640716
"22",6.5625,0.684432800499754
"23",6.875,0.691453102063542
"24",7.1875,0.698421945711481
"25",7.5,0.705399650953901
"26",7.8125,0.712290360136145
"27",8.125,0.719131269851949
"28",8.4375,0.725844888686723
"29",8.75,0.732448521607706
"30",9.0625,0.738881547794968
"31",9.375,0.745145486893288
"32",9.6875,0.751194500187485
"33",10,0.757019056162198
"34",10.3125,0.762585548727401
"35",10.625,0.767878452504594
"36",10.9375,0.772873558108591
"37",11.25,0.777554392056838
"38",11.5625,0.781903221613187
"39",11.875,0.785907324128261
"40",12.1875,0.789552652035113
"41",12.5,0.79283427745227
"42",12.8125,0.795739380152062
"43",13.125,0.798273958192576
"44",13.4375,0.800424474964915
"45",13.75,0.802209882605227
"46",14.0625,0.803614640008954
"47",14.375,0.80467146574823
"48",14.6875,0.805362273697936
"49",15,0.805733113384766
"50",15.3125,0.805763597109047
"51",15.625,0.805511467852648
"52",15.9375,0.804955043046253
"53",16.25,0.804161035823496
"54",16.5625,0.803108163686075
"55",16.875,0.801868476647354
"56",17.1875,0.800423352515461
"57",17.5,0.798845857614281
"58",17.8125,0.797122693878873
"59",18.125,0.795322266737415
"60",18.4375,0.7934422553532
"61",18.75,0.791539121774299
"62",19.0625,0.789624129055037
"63",19.375,0.787739638721231
"64",19.6875,0.785908511398963
"65",20,0.78416032386837
"66",20.3125,0.782526088945758
"67",20.625,0.781024499871837
"68",20.9375,0.779690971833751
"69",21.25,0.778535594391244
"70",21.5625,0.777594386237492
"71",21.875,0.776871283987312
"72",22.1875,0.776399303591235
"73",22.5,0.776178652658283
"74",22.8125,0.776236147520572
"75",23.125,0.776570486358209
"76",23.4375,0.777199680644866
"77",23.75,0.778122785564725
"78",24.0625,0.779347134214775
"79",24.375,0.780873539155293
"80",24.6875,0.78269760567652
"81",25,0.784822766185929
"82",25.3125,0.787232714202324
"83",25.625,0.789933798856602
"84",25.9375,0.792898472824634
"85",26.25,0.796135750369576
"86",26.5625,0.799608307939119
"87",26.875,0.80332708490629
"88",27.1875,0.807247131465651
"89",27.5,0.811380181988537
"90",27.8125,0.815676345944115
"91",28.125,0.820146761882487
"92",28.4375,0.824739636028053
"93",28.75,0.829464010268508
"94",29.0625,0.834269369299307
"95",29.375,0.839161207680361
"96",29.6875,0.844093394249446
"97",30,0.849066632254088
"98",30.3125,0.854042092176115
"99",30.625,0.859014465300126
"100",30.9375,0.863954863287364
"101",31.25,0.868851392783775
"102",31.5625,0.87368599918772
"103",31.875,0.878442568956972
"104",32.1875,0.883111870313756
"105",32.5,0.887676599650599
"106",32.8125,0.892134360333637
"107",33.125,0.896469220690107
"108",33.4375,0.900683774723287
"109",33.75,0.904765398152169
"110",34.0625,0.908720062888324
"111",34.375,0.912539664172765
"112",34.6875,0.916232224687156
"113",35,0.919794621171942
"114",35.3125,0.923235904118873
"115",35.625,0.926557688283868
"116",35.9375,0.929769318879191
"117",36.25,0.932876310019981
"118",36.5625,0.935887815792492
"119",36.875,0.938811978731838
"120",37.1875,0.941657458407947
"121",37.5,0.944433519566235
"122",37.8125,0.947148126438318
"123",38.125,0.94981013425617
"124",38.4375,0.952426626010683
"125",38.75,0.955004691478161
"126",39.0625,0.957550273143033
"127",39.375,0.960067689914509
"128",39.6875,0.9625613287756
"129",40,0.965032218321767
"130",40.3125,0.967482548598038
"131",40.625,0.969910114098261
"132",40.9375,0.972313985784374
"133",41.25,0.974689399526586
"134",41.5625,0.977031070345657
"135",41.875,0.979332972112699
"136",42.1875,0.981583901488988
"137",42.5,0.983778455292478
"138",42.8125,0.985897638234997
"139",43.125,0.987938501566367
"140",43.4375,0.98987385947878
"141",43.75,0.991703460422265
"142",44.0625,0.993392781143446
"143",44.375,0.994943930036388
"144",44.6875,0.996316253182979
"145",45,0.997513819244192
"146",45.3125,0.99849149841134
"147",45.625,0.999254569829704
"148",45.9375,0.999755584063414
"149",46.25,1
"150",46.5625,0.999940623801955
"151",46.875,0.999581870476675
"152",47.1875,0.998879685247071
"153",47.5,0.997836124927052
"154",47.8125,0.996413324507027
"155",48.125,0.994609688585299
"156",48.4375,0.992396589530175
"157",48.75,0.989767619866865
"158",49.0625,0.986706239440022
"159",49.375,0.983200313353159
"160",49.6875,0.979247833331271
"161",50,0.974830366359453
"162",50.3125,0.969962267832568
"163",50.625,0.964618664032594
"164",50.9375,0.958831305910677
"165",51.25,0.952569225591915
"166",51.5625,0.945881653284024
"167",51.875,0.938732396688323
"168",52.1875,0.931187208978164
"169",52.5,0.923206070552342
"170",52.8125,0.914869238601417
"171",53.125,0.906134764030927
"172",53.4375,0.897094378493654
"173",53.75,0.88770654512018
"174",54.0625,0.878070554034549
"175",54.375,0.868147981913878
"176",54.6875,0.858041060805723
"177",55,0.847717434044281
"178",55.3125,0.837276245330356
"179",55.625,0.826697116189239
"180",55.9375,0.816067155922855
"181",56.25,0.805384417010593
"182",56.5625,0.794717947776014
"183",56.875,0.784082954218697
"184",57.1875,0.773532157513221
"185",57.5,0.763093795230947
"186",57.8125,0.752806508084148
"187",58.125,0.742707187983103
"188",58.4375,0.732822992529587
"189",58.75,0.723195045897992
"190",59.0625,0.713841798329447
"191",59.375,0.704804332175824
"192",59.6875,0.696095172554232
"193",60,0.687751405136833
"194",60.3125,0.679782255895281
"195",60.625,0.672217326698807
"196",60.9375,0.665064867428629
"197",61.25,0.658344103006474
"198",61.5625,0.652064201889763
"199",61.875,0.646231817792071
"200",62.1875,0.640858403458394
"201",62.5,0.635936629996697
"202",62.8125,0.631480998278453
"203",63.125,0.627469630625314
"204",63.4375,0.623920194985455
"205",63.75,0.620796582610688
"206",64.0625,0.618119091520271
"207",64.375,0.615838595220663
"208",64.6875,0.613976851645974
"209",65,0.612473806043859
"210",65.3125,0.611350931267287
"211",65.625,0.610540154813647
"212",65.9375,0.610060439387324
"213",66.25,0.609839331202286
"214",66.5625,0.609890708611834
"215",66.875,0.610141960798919
"216",67.1875,0.610599123361962
"217",67.5,0.611194057857686
"218",67.8125,0.611922208797626
"219",68.125,0.612725306330569
"220",68.4375,0.613583919283941
"221",68.75,0.61445473860938
"222",69.0625,0.615304983175966
"223",69.375,0.616105013483837
"224",69.6875,0.61681306449393
"225",70,0.617411179394578
"226",70.3125,0.617853398809394
"227",70.625,0.618131278060167
"228",70.9375,0.618199461027146
"229",71.25,0.61805683708583
"230",71.5625,0.617663140313624
"231",71.875,0.617022581701028
"232",72.1875,0.616103847036076
"233",72.5,0.614914781421038
"234",72.8125,0.613435971782372
"235",73.125,0.61167766971538
"236",73.4375,0.609634166562743
"237",73.75,0.607317454026304
"238",74.0625,0.604736025329968
"239",74.375,0.601903567572638
"240",74.6875,0.598841898457929
"241",75,0.595566992235348
"242",75.3125,0.592111768620274
"243",75.625,0.588495684556351
"244",75.9375,0.584759321862551
"245",76.25,0.580927340736301
"246",76.5625,0.577043542939903
"247",76.875,0.573139917120181
"248",77.1875,0.569258325210818
"249",77.5,0.565440459523169
"250",77.8125,0.561720695379571
"251",78.125,0.558152874882134
"252",78.4375,0.554758303675577
"253",78.75,0.551605298491116
"254",79.0625,0.548696821659607
"255",79.375,0.54611767498466
"256",79.6875,0.543847832047368
"257",80,0.54199009377415
"258",80.3125,0.540500032762041
"259",80.625,0.539492316056425
"260",80.9375,0.538905832663122
"261",81.25,0.538854817226741
"262",81.5625,0.539271219123819
"263",81.875,0.540261559174979
"264",82.1875,0.541754624694006
"265",82.5,0.543844610511344
"266",82.8125,0.546460561966322
"267",83.125,0.549680653061457
"268",83.4375,0.553437079246441
"269",83.75,0.55778934929141
"270",84.0625,0.562675044827155
"271",84.375,0.568133494001927
"272",84.6875,0.574109160163527
"273",85,0.58062082995571
"274",85.3125,0.587620560939454
"275",85.625,0.595107367161118
"276",85.9375,0.603040826208725
"277",86.25,0.611402007559031
"278",86.5625,0.620157179061861
"279",86.875,0.629272241796098
"280",87.1875,0.638718629877324
"281",87.5,0.648450656001229
"282",87.8125,0.658442789430358
"283",88.125,0.668641968816568
"284",88.4375,0.679023068940963
"285",88.75,0.689530317136707
"286",89.0625,0.700135991720267
"287",89.375,0.710786526322992
"288",89.6875,0.721448368436212
"289",90,0.732075137675103
"290",90.3125,0.742624134190623
"291",90.625,0.753061020114354
"292",90.9375,0.763330706498553
"293",91.25,0.773415458913414
"294",91.5625,0.783244792259922
"295",91.875,0.792821684373532
"296",92.1875,0.802057640778644
"297",92.5,0.810979538515246
"298",92.8125,0.819479800387274
"299",93.125,0.827606492972834
"300",93.4375,0.835245480661508
"301",93.75,0.84245307183304
"302",94.0625,0.849116644580724
"303",94.375,0.855296696398432
"304",94.6875,0.860886951471212
"305",95,0.865948464230064
"306",95.3125,0.87038564073748
"307",95.625,0.87425701621248
"308",95.9375,0.877481389440564
"309",96.25,0.880112364690286
"310",96.5625,0.882086097786997
"311",96.875,0.883449590880485
"312",97.1875,0.884158462814275
"313",97.5,0.884252222435186
"314",97.8125,0.883707102738687
"315",98.125,0.882555007406931
"316",98.4375,0.880792906699879
"317",98.75,0.878445724526617
"318",99.0625,0.875530223672196
"319",99.375,0.872065628919619
"320",99.6875,0.86808648737353
"321",100,0.863608143537122
"322",100.3125,0.858679915713189
"323",100.625,0.853315481406762
"324",100.9375,0.847575031563904
"325",101.25,0.841473025175082
"326",101.5625,0.83507592348694
"327",101.875,0.828401488787622
"328",102.1875,0.821517384113533
"329",102.5,0.814447118292882
"330",102.8125,0.807254300699401
"331",103.125,0.799970419931031
"332",103.4375,0.792649888472347
"333",103.75,0.785334093725822
"334",104.0625,0.778063513090897
"335",104.375,0.770890963070668
"336",104.6875,0.763838912374533
"337",105,0.75697270142995
"338",105.3125,0.750295118414926
"339",105.625,0.74388006196285
"340",105.9375,0.737714837772943
"341",106.25,0.731875131596953
"342",106.5625,0.726337994429024
"343",106.875,0.721175892018265
"344",107.1875,0.716359077620787
"345",107.5,0.711953119015527
"346",107.8125,0.707924627469725
"347",108.125,0.704329429792072
"348",108.4375,0.701133240712664
"349",108.75,0.698380125996176
"350",109.0625,0.696037156694219
"351",109.375,0.694135393682336
"352",109.6875,0.692644970094219
"353",110,0.691583409696562
"354",110.3125,0.690925038610724
"355",110.625,0.69067395394282
"356",110.9375,0.690809227424561
"357",111.25,0.691322218104337
"358",111.5625,0.692196735569291
"359",111.875,0.693412611167273
"360",112.1875,0.694957860571874
"361",112.5,0.696802470375337
"362",112.8125,0.698937659054974
"363",113.125,0.701325677826604
"364",113.4375,0.703959540149469
"365",113.75,0.706796248474443
"366",114.0625,0.709828879136698
"367",114.375,0.713011991025469
"368",114.6875,0.716336759381023
"369",115,0.719758349851179
"370",115.3125,0.723263943827401
"371",115.625,0.726812517449864
"372",115.9375,0.730385148161987
"373",116.25,0.733947869051674
"374",116.5625,0.737473642575796
"375",116.875,0.740938720384571
"376",117.1875,0.744306154801194
"377",117.5,0.747565037116798
"378",117.8125,0.75066799038599
"379",118.125,0.753616907197164
"380",118.4375,0.756358233084133
"381",118.75,0.758902742021186
"382",119.0625,0.761194843945813
"383",119.375,0.763251798913736
"384",119.6875,0.765019446320072
"385",120,0.766519232463943
"386",120.3125,0.767701568556338
"387",120.625,0.7685899768237
"388",120.9375,0.769142118537479
"389",121.25,0.769381751778137
"390",121.5625,0.769275884866915
"391",121.875,0.768847004796984
"392",122.1875,0.768072897797709
"393",122.5,0.766973647726402
"394",122.8125,0.765538536658189
"395",123.125,0.763784506963522
"396",123.4375,0.761712336010689
"397",123.75,0.759335475608179
"398",124.0625,0.756665515200038
"399",124.375,0.753712429785498
"400",124.6875,0.750497329438568
"401",125,0.74702704290203
"402",125.3125,0.743330408789059
"403",125.625,0.739411694717164
"404",125.9375,0.735305308219809
"405",126.25,0.731013721075584
"406",126.5625,0.726574532201904
"407",126.875,0.721989280652638
"408",127.1875,0.717296317739473
"409",127.5,0.712497124866744
"410",127.8125,0.707628459197692
"411",128.125,0.702692546388624
"412",128.4375,0.697722438214255
"413",128.75,0.692721752993625
"414",129.0625,0.687718085961638
"415",129.375,0.682716871366659
"416",129.6875,0.67773895826689
"417",130,0.672791735534448
"418",130.3125,0.667888592389699
"419",130.625,0.663038562712168
"420",130.9375,0.658247856736536
"421",131.25,0.653525570618869
"422",131.5625,0.648872331302038
"423",131.875,0.644295548403373
"424",132.1875,0.639791756885342
"425",132.5,0.63536536008772
"426",132.8125,0.631010027019328
"427",133.125,0.626726334945564
"428",133.4375,0.62250600521037
"429",133.75,0.618345482105774
"430",134.0625,0.614235130258674
"431",134.375,0.610167454638022
"432",134.6875,0.606131729785173
"433",135,0.602117178927702
"434",135.3125,0.598111953074311
"435",135.625,0.594103056133871
"436",135.9375,0.590077224981037
"437",136.25,0.586020632613037
"438",136.5625,0.581918112134989
"439",136.875,0.577756625108185
"440",137.1875,0.573518481281724
"441",137.5,0.569193175032579
"442",137.8125,0.564759818578576
"443",138.125,0.560212195948109
"444",138.4375,0.55552556991239
"445",138.75,0.550699671416442
"446",139.0625,0.545705357922849
"447",139.375,0.54054975880191
"448",139.6875,0.535198933180436
"449",140,0.529668559795877
"450",140.3125,0.523919725907421
"451",140.625,0.517977430958016
"452",140.9375,0.511797880731707
"453",141.25,0.505415726881605
"454",141.5625,0.498782679139027
"455",141.875,0.491942893134688
"456",142.1875,0.484844280597192
"457",142.5,0.477538713286348
"458",142.8125,0.469974741407126
"459",143.125,0.462205870109969
"460",143.4375,0.454188297949144
"461",143.75,0.445971291954648
"462",144.0625,0.437520926504581
"463",144.375,0.428881541974415
"464",144.6875,0.420029214498943
"465",145,0.411002988503894
"466",145.3125,0.401788597972657
"467",145.625,0.392419748463682
"468",145.9375,0.382891038053799
"469",146.25,0.373231112769908
"470",146.5625,0.363442225966588
"471",146.875,0.353548551309477
"472",147.1875,0.343558421975495
"473",147.5,0.333492410370134
"474",147.8125,0.323363048117625
"475",148.125,0.313188428737767
"476",148.4375,0.302983166198606
"477",148.75,0.292764208192869
"478",149.0625,0.282545979292966
"479",149.375,0.272345777699116
"480",149.6875,0.262175494812771
"481",150,0.252054386295356
"482",150.3125,0.241989478584017
"483",150.625,0.232003646574423
"484",150.9375,0.22209681189975
"485",151.25,0.212297128934453
"486",151.5625,0.202595338155037
"487",151.875,0.19302647814906
"488",152.1875,0.183570254617789
"489",152.5,0.174270090937747
"490",152.8125,0.165093071212878
"491",153.125,0.156092359423231
"492",153.4375,0.147221125242606
"493",153.75,0.138543453914978
"494",154.0625,0.129997611786268
"495",154.375,0.121659592082856
"496",154.6875,0.113452066416045
"497",155,0.105463722096449
"498",155.3125,0.0976060118646245
"499",155.625,0.0899665354762873
"500",155.9375,0.0824601975613096
"501",156.25,0.0751677210341515
"502",156.5625,0.0680092488319549
"503",156.875,0.0610573734169624
"504",157.1875,0.0542389564153035
"505",157.5,0.0476174769894529
"506",157.8125,0.041127754142469
"507",158.125,0.034823396485526
"508",158.4375,0.0286481930135191
"509",158.75,0.02264531846611
"510",159.0625,0.0167683424162654
"511",159.375,0.0110496007920219
"512",159.6875,0.00545308219517354
"513",160,0
